,geometry,centerLat,centerLon,stopTime,fileID,flightDirection,pathNumber,processingLevel,url,startTime,sceneName,browse,platform,bytes,md5sum,frameNumber,granuleType,orbit,polarization,processingDate,sensor,groupID,pgeVersion,fileName,beamModeType,date_str,mgrs_tile_id,acq_dt,acq_date
46,"POLYGON ((-81.846535 24.745028, -81.499084 23.118378, -79.051109 23.539923, -79.365746 25.163435, -81.846535 24.745028))",24.1467,-80.4427,2023-04-12T23:28:18.808Z,S1A_IW_SLC__1SDV_20230412T232751_20230412T232818_048070_05C746_1666-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230412T232751_20230412T232818_048070_05C746_1666.zip,2023-04-12 23:27:51.864000+00:00,S1A_IW_SLC__1SDV_20230412T232751_20230412T232818_048070_05C746_1666,,Sentinel-1A,3531309501,2dcda6b8fb0f959f5765897d54e3133b,74,SENTINEL_1A_FRAME,48070,VV+VH,2023-04-12T23:27:51.864Z,C-SAR,S1A_IWDV_0073_0080_048070_048,003.61,S1A_IW_SLC__1SDV_20230412T232751_20230412T232818_048070_05C746_1666.zip,IW,2023-04-12,17RNH,2023-04-12 23:27:51.864000+00:00,2023-04-12
49,"POLYGON ((-81.846016 24.746151, -81.498474 23.119122, -79.050652 23.540628, -79.365372 25.164518, -81.846016 24.746151))",24.1476,-80.4422,2023-03-31T23:28:18.445Z,S1A_IW_SLC__1SDV_20230331T232751_20230331T232818_047895_05C150_42B8-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230331T232751_20230331T232818_047895_05C150_42B8.zip,2023-03-31 23:27:51.494000+00:00,S1A_IW_SLC__1SDV_20230331T232751_20230331T232818_047895_05C150_42B8,,Sentinel-1A,4002768368,5d342cda76ad2fe7677a16caf4c117ca,74,SENTINEL_1A_FRAME,47895,VV+VH,2023-03-31T23:27:51.494Z,C-SAR,S1A_IWDV_0073_0080_047895_048,003.61,S1A_IW_SLC__1SDV_20230331T232751_20230331T232818_047895_05C150_42B8.zip,IW,2023-03-31,17RNH,2023-03-31 23:27:51.494000+00:00,2023-03-31
52,"POLYGON ((-81.845505 24.746384, -81.497871 23.118858, -79.050041 23.540344, -79.364838 25.164728, -81.845505 24.746384))",24.1476,-80.4416,2023-03-19T23:28:18.013Z,S1A_IW_SLC__1SDV_20230319T232751_20230319T232818_047720_05BB74_C4D0-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230319T232751_20230319T232818_047720_05BB74_C4D0.zip,2023-03-19 23:27:51.054000+00:00,S1A_IW_SLC__1SDV_20230319T232751_20230319T232818_047720_05BB74_C4D0,,Sentinel-1A,3616080234,8d43813df85635eca60e6533e7a7eed6,74,SENTINEL_1A_FRAME,47720,VV+VH,2023-03-19T23:27:51.054Z,C-SAR,S1A_IWDV_0073_0080_047720_048,003.52,S1A_IW_SLC__1SDV_20230319T232751_20230319T232818_047720_05BB74_C4D0.zip,IW,2023-03-19,17RNH,2023-03-19 23:27:51.054000+00:00,2023-03-19
54,"POLYGON ((-81.845299 24.745647, -81.497772 23.118622, -79.049911 23.540113, -79.364609 25.164, -81.845299 24.745647))",24.1471,-80.4415,2023-03-07T23:28:17.802Z,S1A_IW_SLC__1SDV_20230307T232750_20230307T232817_047545_05B58A_2879-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230307T232750_20230307T232817_047545_05B58A_2879.zip,2023-03-07 23:27:50.851000+00:00,S1A_IW_SLC__1SDV_20230307T232750_20230307T232817_047545_05B58A_2879,,Sentinel-1A,3559390510,8a26bc7579a61f80c84a2bedb2428b4c,74,SENTINEL_1A_FRAME,47545,VV+VH,2023-03-07T23:27:50.851Z,C-SAR,S1A_IWDV_0073_0080_047545_048,003.52,S1A_IW_SLC__1SDV_20230307T232750_20230307T232817_047545_05B58A_2879.zip,IW,2023-03-07,17RNH,2023-03-07 23:27:50.851000+00:00,2023-03-07
57,"POLYGON ((-81.844894 24.746304, -81.497375 23.119532, -79.0495 23.541054, -79.364182 25.16469, -81.844894 24.746304))",24.1479,-80.441,2023-02-23T23:28:17.671Z,S1A_IW_SLC__1SDV_20230223T232750_20230223T232817_047370_05AF9C_EFB9-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230223T232750_20230223T232817_047370_05AF9C_EFB9.zip,2023-02-23 23:27:50.724000+00:00,S1A_IW_SLC__1SDV_20230223T232750_20230223T232817_047370_05AF9C_EFB9,,Sentinel-1A,3832545084,fa6eb91313dad76b82ead74e7368b67f,74,SENTINEL_1A_FRAME,47370,VV+VH,2023-02-23T23:27:50.724Z,C-SAR,S1A_IWDV_0073_0080_047370_048,003.52,S1A_IW_SLC__1SDV_20230223T232750_20230223T232817_047370_05AF9C_EFB9.zip,IW,2023-02-23,17RNH,2023-02-23 23:27:50.724000+00:00,2023-02-23
60,"POLYGON ((-81.846336 24.746325, -81.498825 23.11968, -79.050957 23.541224, -79.365639 25.164732, -81.846336 24.746325))",24.148,-80.4425,2023-02-11T23:28:18.184Z,S1A_IW_SLC__1SDV_20230211T232751_20230211T232818_047195_05A9AA_F43B-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230211T232751_20230211T232818_047195_05A9AA_F43B.zip,2023-02-11 23:27:51.240000+00:00,S1A_IW_SLC__1SDV_20230211T232751_20230211T232818_047195_05A9AA_F43B,,Sentinel-1A,3723738043,bb4a43b8785385d95611e90bb3e50586,74,SENTINEL_1A_FRAME,47195,VV+VH,2023-02-11T23:27:51.240Z,C-SAR,S1A_IWDV_0073_0080_047195_048,003.52,S1A_IW_SLC__1SDV_20230211T232751_20230211T232818_047195_05A9AA_F43B.zip,IW,2023-02-11,17RNH,2023-02-11 23:27:51.240000+00:00,2023-02-11
63,"POLYGON ((-81.84623 24.746937, -81.498711 23.120161, -79.050941 23.541649, -79.365631 25.165291, -81.84623 24.746937))",24.1485,-80.4424,2023-01-30T23:28:18.767Z,S1A_IW_SLC__1SDV_20230130T232751_20230130T232818_047020_05A3D6_DF75-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230130T232751_20230130T232818_047020_05A3D6_DF75.zip,2023-01-30 23:27:51.821000+00:00,S1A_IW_SLC__1SDV_20230130T232751_20230130T232818_047020_05A3D6_DF75,,Sentinel-1A,3780613744,bf9c999e7576bcc6fca16cb1793b9c19,74,SENTINEL_1A_FRAME,47020,VV+VH,2023-01-30T23:27:51.821Z,C-SAR,S1A_IWDV_0073_0080_047020_048,003.52,S1A_IW_SLC__1SDV_20230130T232751_20230130T232818_047020_05A3D6_DF75.zip,IW,2023-01-30,17RNH,2023-01-30 23:27:51.821000+00:00,2023-01-30
66,"POLYGON ((-81.842804 24.746504, -81.495354 23.120111, -79.049683 23.541264, -79.364326 25.164528, -81.842804 24.746504))",24.1481,-80.4401,2023-01-18T23:28:18.319Z,S1A_IW_SLC__1SDV_20230118T232751_20230118T232818_046845_059DF1_0458-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230118T232751_20230118T232818_046845_059DF1_0458.zip,2023-01-18 23:27:51.379000+00:00,S1A_IW_SLC__1SDV_20230118T232751_20230118T232818_046845_059DF1_0458,,Sentinel-1A,3796932916,d3a9a857a96a574eb51beb31fdcc2600,74,SENTINEL_1A_FRAME,46845,VV+VH,2023-01-18T23:27:51.379Z,C-SAR,S1A_IWDV_0073_0080_046845_048,003.52,S1A_IW_SLC__1SDV_20230118T232751_20230118T232818_046845_059DF1_0458.zip,IW,2023-01-18,17RNH,2023-01-18 23:27:51.379000+00:00,2023-01-18
69,"POLYGON ((-81.845329 24.746761, -81.49778 23.119738, -79.049927 23.54121, -79.364632 25.165096, -81.845329 24.746761))",24.1482,-80.4415,2023-01-06T23:28:19.419Z,S1A_IW_SLC__1SDV_20230106T232752_20230106T232819_046670_059803_CBFE-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230106T232752_20230106T232819_046670_059803_CBFE.zip,2023-01-06 23:27:52.469000+00:00,S1A_IW_SLC__1SDV_20230106T232752_20230106T232819_046670_059803_CBFE,,Sentinel-1A,3833428816,b66bbe99b47dbb6a829534a3372726fb,74,SENTINEL_1A_FRAME,46670,VV+VH,2023-01-06T23:27:52.469Z,C-SAR,S1A_IWDV_0073_0080_046670_048,003.52,S1A_IW_SLC__1SDV_20230106T232752_20230106T232819_046670_059803_CBFE.zip,IW,2023-01-06,17RNH,2023-01-06 23:27:52.469000+00:00,2023-01-06
72,"POLYGON ((-81.845093 24.746527, -81.49752 23.119507, -79.049675 23.540998, -79.364403 25.164883, -81.845093 24.746527))",24.148,-80.4412,2022-12-25T23:28:19.803Z,S1A_IW_SLC__1SDV_20221225T232752_20221225T232819_046495_059223_3D7F-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221225T232752_20221225T232819_046495_059223_3D7F.zip,2022-12-25 23:27:52.853000+00:00,S1A_IW_SLC__1SDV_20221225T232752_20221225T232819_046495_059223_3D7F,,Sentinel-1A,3756180085,f4ca4b10a0b5480a700a664dcbde4855,74,SENTINEL_1A_FRAME,46495,VV+VH,2022-12-25T23:27:52.853Z,C-SAR,S1A_IWDV_0073_0080_046495_048,003.52,S1A_IW_SLC__1SDV_20221225T232752_20221225T232819_046495_059223_3D7F.zip,IW,2022-12-25,17RNH,2022-12-25 23:27:52.853000+00:00,2022-12-25
74,"POLYGON ((-81.84568 24.745972, -81.498123 23.119076, -79.050316 23.540586, -79.365028 25.164347, -81.84568 24.745972))",24.1475,-80.4418,2022-12-13T23:28:20.597Z,S1A_IW_SLC__1SDV_20221213T232753_20221213T232820_046320_058C2E_9C7F-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221213T232753_20221213T232820_046320_058C2E_9C7F.zip,2022-12-13 23:27:53.648000+00:00,S1A_IW_SLC__1SDV_20221213T232753_20221213T232820_046320_058C2E_9C7F,,Sentinel-1A,3576858206,c2fb057ac1a96e407b2f1afb3dcaa987,74,SENTINEL_1A_FRAME,46320,VV+VH,2022-12-13T23:27:53.648Z,C-SAR,S1A_IWDV_0073_0080_046320_048,003.52,S1A_IW_SLC__1SDV_20221213T232753_20221213T232820_046320_058C2E_9C7F.zip,IW,2022-12-13,17RNH,2022-12-13 23:27:53.648000+00:00,2022-12-13
77,"POLYGON ((-81.846222 24.74729, -81.498619 23.120275, -79.050743 23.541819, -79.365501 25.165699, -81.846222 24.74729))",24.1488,-80.4423,2022-12-01T23:28:21.218Z,S1A_IW_SLC__1SDV_20221201T232754_20221201T232821_046145_05862D_0E1E-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221201T232754_20221201T232821_046145_05862D_0E1E.zip,2022-12-01 23:27:54.267000+00:00,S1A_IW_SLC__1SDV_20221201T232754_20221201T232821_046145_05862D_0E1E,,Sentinel-1A,4032897265,9724bb896f76c973f7c61b4ec800601f,74,SENTINEL_1A_FRAME,46145,VV+VH,2022-12-01T23:27:54.267Z,C-SAR,S1A_IWDV_0074_0079_046145_048,003.52,S1A_IW_SLC__1SDV_20221201T232754_20221201T232821_046145_05862D_0E1E.zip,IW,2022-12-01,17RNH,2022-12-01 23:27:54.267000+00:00,2022-12-01
80,"POLYGON ((-81.846542 24.746046, -81.499069 23.119524, -79.051216 23.541046, -79.36586 25.164433, -81.846542 24.746046))",24.1477,-80.4427,2022-11-19T23:28:21.949Z,S1A_IW_SLC__1SDV_20221119T232755_20221119T232821_045970_05803A_5795-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221119T232755_20221119T232821_045970_05803A_5795.zip,2022-11-19 23:27:55.007000+00:00,S1A_IW_SLC__1SDV_20221119T232755_20221119T232821_045970_05803A_5795,,Sentinel-1A,3929393477,692a08bda3ec3efbd059e5013559b9dd,74,SENTINEL_1A_FRAME,45970,VV+VH,2022-11-19T23:27:55.007Z,C-SAR,S1A_IWDV_0073_0080_045970_048,003.52,S1A_IW_SLC__1SDV_20221119T232755_20221119T232821_045970_05803A_5795.zip,IW,2022-11-19,17RNH,2022-11-19 23:27:55.007000+00:00,2022-11-19
82,"POLYGON ((-79.78775 22.614977, -79.428917 24.299784, -81.885551 24.716433, -82.211449 23.034897, -79.78775 22.614977))",23.6713,-80.8265,2022-11-10T11:19:43.549Z,S1A_IW_SLC__1SDV_20221110T111915_20221110T111943_045831_057B92_5231-SLC,DESCENDING,84,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221110T111915_20221110T111943_045831_057B92_5231.zip,2022-11-10 11:19:15.645000+00:00,S1A_IW_SLC__1SDV_20221110T111915_20221110T111943_045831_057B92_5231,,Sentinel-1A,4058646032,998a3ed19beaaf21dfb09c964e8a9627,513,SENTINEL_1A_FRAME,45831,VV+VH,2022-11-10T11:19:15.645Z,C-SAR,S1A_IWDV_0513_0519_045831_084,003.52,S1A_IW_SLC__1SDV_20221110T111915_20221110T111943_045831_057B92_5231.zip,IW,2022-11-10,17RNH,2022-11-10 11:19:15.645000+00:00,2022-11-10
83,"POLYGON ((-79.456322 24.171722, -79.106361 25.799379, -81.595009 26.213264, -81.910378 24.588619, -79.456322 24.171722))",25.1984,-80.5149,2022-11-10T11:19:17.766Z,S1A_IW_SLC__1SDV_20221110T111850_20221110T111917_045831_057B92_8D3D-SLC,DESCENDING,84,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221110T111850_20221110T111917_045831_057B92_8D3D.zip,2022-11-10 11:18:50.800000+00:00,S1A_IW_SLC__1SDV_20221110T111850_20221110T111917_045831_057B92_8D3D,,Sentinel-1A,4153143618,876a047b3954398f83f9ccfb71732a33,508,SENTINEL_1A_FRAME,45831,VV+VH,2022-11-10T11:18:50.800Z,C-SAR,S1A_IWDV_0508_0514_045831_084,003.52,S1A_IW_SLC__1SDV_20221110T111850_20221110T111917_045831_057B92_8D3D.zip,IW,2022-11-10,17RNH,2022-11-10 11:18:50.800000+00:00,2022-11-10
85,"POLYGON ((-81.844498 24.746422, -81.497002 23.119642, -79.04921 23.541115, -79.363869 25.164759, -81.844498 24.746422))",24.148,-80.4407,2022-11-07T23:28:21.890Z,S1A_IW_SLC__1SDV_20221107T232754_20221107T232821_045795_057A58_3A75-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221107T232754_20221107T232821_045795_057A58_3A75.zip,2022-11-07 23:27:54.944000+00:00,S1A_IW_SLC__1SDV_20221107T232754_20221107T232821_045795_057A58_3A75,,Sentinel-1A,3930011796,663b848e3119fd4586da48da876d5701,74,SENTINEL_1A_FRAME,45795,VV+VH,2022-11-07T23:27:54.944Z,C-SAR,S1A_IWDV_0073_0080_045795_048,003.52,S1A_IW_SLC__1SDV_20221107T232754_20221107T232821_045795_057A58_3A75.zip,IW,2022-11-07,17RNH,2022-11-07 23:27:54.944000+00:00,2022-11-07
88,"POLYGON ((-81.845688 24.745804, -81.498184 23.118896, -79.050415 23.54035, -79.365089 25.164122, -81.845688 24.745804))",24.1473,-80.4419,2022-10-26T23:28:22.421Z,S1A_IW_SLC__1SDV_20221026T232755_20221026T232822_045620_05746B_09F4-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221026T232755_20221026T232822_045620_05746B_09F4.zip,2022-10-26 23:27:55.472000+00:00,S1A_IW_SLC__1SDV_20221026T232755_20221026T232822_045620_05746B_09F4,,Sentinel-1A,3499333163,4aea3e738208f8d55bce5103ca1380c0,74,SENTINEL_1A_FRAME,45620,VV+VH,2022-10-26T23:27:55.472Z,C-SAR,S1A_IWDV_0073_0080_045620_048,003.52,S1A_IW_SLC__1SDV_20221026T232755_20221026T232822_045620_05746B_09F4.zip,IW,2022-10-26,17RNH,2022-10-26 23:27:55.472000+00:00,2022-10-26
91,"POLYGON ((-81.846146 24.746151, -81.498566 23.119114, -79.050934 23.540615, -79.365677 25.164513, -81.846146 24.746151))",24.1476,-80.4424,2022-10-02T23:28:22.266Z,S1A_IW_SLC__1SDV_20221002T232755_20221002T232822_045270_05695C_0B48-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221002T232755_20221002T232822_045270_05695C_0B48.zip,2022-10-02 23:27:55.315000+00:00,S1A_IW_SLC__1SDV_20221002T232755_20221002T232822_045270_05695C_0B48,,Sentinel-1A,3599637959,67d2f40e22bd79378138fa5565dbabd8,74,SENTINEL_1A_FRAME,45270,VV+VH,2022-10-02T23:27:55.315Z,C-SAR,S1A_IWDV_0073_0080_045270_048,003.52,S1A_IW_SLC__1SDV_20221002T232755_20221002T232822_045270_05695C_0B48.zip,IW,2022-10-02,17RNH,2022-10-02 23:27:55.315000+00:00,2022-10-02
94,"POLYGON ((-81.842331 24.746119, -81.494873 23.11957, -79.047333 23.541033, -79.361969 25.164444, -81.842331 24.746119))",24.1478,-80.4387,2022-09-20T23:28:21.241Z,S1A_IW_SLC__1SDV_20220920T232754_20220920T232821_045095_056380_89C2-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220920T232754_20220920T232821_045095_056380_89C2.zip,2022-09-20 23:27:54.299000+00:00,S1A_IW_SLC__1SDV_20220920T232754_20220920T232821_045095_056380_89C2,,Sentinel-1A,3602820630,d6e76a4f29485b442c02d0e8969670e4,74,SENTINEL_1A_FRAME,45095,VV+VH,2022-09-20T23:27:54.299Z,C-SAR,S1A_IWDV_0073_0080_045095_048,003.52,S1A_IW_SLC__1SDV_20220920T232754_20220920T232821_045095_056380_89C2.zip,IW,2022-09-20,17RNH,2022-09-20 23:27:54.299000+00:00,2022-09-20
98,"POLYGON ((-81.844421 24.745367, -81.497002 23.118689, -79.049423 23.540102, -79.364029 25.163643, -81.844421 24.745367))",24.1469,-80.4408,2022-08-27T23:28:21.083Z,S1A_IW_SLC__1SDV_20220827T232754_20220827T232821_044745_0557B6_1955-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220827T232754_20220827T232821_044745_0557B6_1955.zip,2022-08-27 23:27:54.139000+00:00,S1A_IW_SLC__1SDV_20220827T232754_20220827T232821_044745_0557B6_1955,,Sentinel-1A,3595283614,d4200484f29cba8c97d094177ef3fb98,74,SENTINEL_1A_FRAME,44745,VV+VH,2022-08-27T23:27:54.139Z,C-SAR,S1A_IWDV_0073_0080_044745_048,003.52,S1A_IW_SLC__1SDV_20220827T232754_20220827T232821_044745_0557B6_1955.zip,IW,2022-08-27,17RNH,2022-08-27 23:27:54.139000+00:00,2022-08-27
101,"POLYGON ((-81.845367 24.745707, -81.497887 23.11891, -79.050308 23.540367, -79.364975 25.164024, -81.845367 24.745707))",24.1472,-80.4417,2022-08-15T23:28:20.688Z,S1A_IW_SLC__1SDV_20220815T232753_20220815T232820_044570_0551CB_87FE-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220815T232753_20220815T232820_044570_0551CB_87FE.zip,2022-08-15 23:27:53.742000+00:00,S1A_IW_SLC__1SDV_20220815T232753_20220815T232820_044570_0551CB_87FE,,Sentinel-1A,3342030643,bc8de6b1e9fc568543c63db6e8c07f66,74,SENTINEL_1A_FRAME,44570,VV+VH,2022-08-15T23:27:53.742Z,C-SAR,S1A_IWDV_0073_0080_044570_048,003.52,S1A_IW_SLC__1SDV_20220815T232753_20220815T232820_044570_0551CB_87FE.zip,IW,2022-08-15,17RNH,2022-08-15 23:27:53.742000+00:00,2022-08-15
104,"POLYGON ((-81.845894 24.745886, -81.498405 23.119089, -79.050797 23.540564, -79.365471 25.164223, -81.845894 24.745886))",24.1474,-80.4422,2022-08-03T23:28:19.966Z,S1A_IW_SLC__1SDV_20220803T232753_20220803T232819_044395_054C49_5C42-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220803T232753_20220803T232819_044395_054C49_5C42.zip,2022-08-03 23:27:53.020000+00:00,S1A_IW_SLC__1SDV_20220803T232753_20220803T232819_044395_054C49_5C42,,Sentinel-1A,3652151881,0c6885cf6b8d2e0118b64eb61d77e844,74,SENTINEL_1A_FRAME,44395,VV+VH,2022-08-03T23:27:53.020Z,C-SAR,S1A_IWDV_0073_0080_044395_048,003.52,S1A_IW_SLC__1SDV_20220803T232753_20220803T232819_044395_054C49_5C42.zip,IW,2022-08-03,17RNH,2022-08-03 23:27:53.020000+00:00,2022-08-03
106,"POLYGON ((-81.84568 24.74589, -81.498131 23.118843, -79.050552 23.540323, -79.365273 25.16423, -81.84568 24.74589))",24.1473,-80.442,2022-07-22T23:28:19.172Z,S1A_IW_SLC__1SDV_20220722T232752_20220722T232819_044220_05471D_3600-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220722T232752_20220722T232819_044220_05471D_3600.zip,2022-07-22 23:27:52.222000+00:00,S1A_IW_SLC__1SDV_20220722T232752_20220722T232819_044220_05471D_3600,,Sentinel-1A,3723152320,8a32af82b44d1d9c00e95b0ea111df7a,74,SENTINEL_1A_FRAME,44220,VV+VH,2022-07-22T23:27:52.222Z,C-SAR,S1A_IWDV_0073_0080_044220_048,003.52,S1A_IW_SLC__1SDV_20220722T232752_20220722T232819_044220_05471D_3600.zip,IW,2022-07-22,17RNH,2022-07-22 23:27:52.222000+00:00,2022-07-22
109,"POLYGON ((-81.845306 24.745132, -81.497841 23.11833, -79.050301 23.539762, -79.364952 25.163425, -81.845306 24.745132))",24.1466,-80.4417,2022-07-10T23:28:18.378Z,S1A_IW_SLC__1SDV_20220710T232751_20220710T232818_044045_0541E3_5F06-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220710T232751_20220710T232818_044045_0541E3_5F06.zip,2022-07-10 23:27:51.432000+00:00,S1A_IW_SLC__1SDV_20220710T232751_20220710T232818_044045_0541E3_5F06,,Sentinel-1A,3349096862,53656fa50c108408ba69d0d5b4554785,74,SENTINEL_1A_FRAME,44045,VV+VH,2022-07-10T23:27:51.432Z,C-SAR,S1A_IWDV_0073_0080_044045_048,003.52,S1A_IW_SLC__1SDV_20220710T232751_20220710T232818_044045_0541E3_5F06.zip,IW,2022-07-10,17RNH,2022-07-10 23:27:51.432000+00:00,2022-07-10
112,"POLYGON ((-81.845123 24.745499, -81.497551 23.11808, -79.049896 23.539511, -79.364647 25.163788, -81.845123 24.745499))",24.1467,-80.4414,2022-06-28T23:28:17.702Z,S1A_IW_SLC__1SDV_20220628T232750_20220628T232817_043870_053CB5_FEB0-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220628T232750_20220628T232817_043870_053CB5_FEB0.zip,2022-06-28 23:27:50.745000+00:00,S1A_IW_SLC__1SDV_20220628T232750_20220628T232817_043870_053CB5_FEB0,,Sentinel-1A,3549011409,915552da5b9bb3b464d02e3c9568dee3,74,SENTINEL_1A_FRAME,43870,VV+VH,2022-06-28T23:27:50.745Z,C-SAR,S1A_IWDV_0073_0080_043870_048,003.52,S1A_IW_SLC__1SDV_20220628T232750_20220628T232817_043870_053CB5_FEB0.zip,IW,2022-06-28,17RNH,2022-06-28 23:27:50.745000+00:00,2022-06-28
115,"POLYGON ((-81.844269 24.746622, -81.496803 23.119822, -79.04924 23.54125, -79.363884 25.164913, -81.844269 24.746622))",24.1481,-80.4406,2022-06-16T23:28:16.807Z,S1A_IW_SLC__1SDV_20220616T232749_20220616T232816_043695_05376F_8872-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220616T232749_20220616T232816_043695_05376F_8872.zip,2022-06-16 23:27:49.861000+00:00,S1A_IW_SLC__1SDV_20220616T232749_20220616T232816_043695_05376F_8872,,Sentinel-1A,3708012373,63a5cc28cf9f3b90a99439ec1b47ced8,74,SENTINEL_1A_FRAME,43695,VV+VH,2022-06-16T23:27:49.861Z,C-SAR,S1A_IWDV_0073_0080_043695_048,003.52,S1A_IW_SLC__1SDV_20220616T232749_20220616T232816_043695_05376F_8872.zip,IW,2022-06-16,17RNH,2022-06-16 23:27:49.861000+00:00,2022-06-16
118,"POLYGON ((-81.846489 24.745573, -81.498985 23.118784, -79.051323 23.540285, -79.365997 25.163937, -81.846489 24.745573))",24.1471,-80.4428,2022-06-04T23:28:16.351Z,S1A_IW_SLC__1SDV_20220604T232749_20220604T232816_043520_05323B_1614-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220604T232749_20220604T232816_043520_05323B_1614.zip,2022-06-04 23:27:49.405000+00:00,S1A_IW_SLC__1SDV_20220604T232749_20220604T232816_043520_05323B_1614,,Sentinel-1A,3806732319,6cddf1ae3e4dcff229bceb9a159b8112,74,SENTINEL_1A_FRAME,43520,VV+VH,2022-06-04T23:27:49.405Z,C-SAR,S1A_IWDV_0073_0080_043520_048,003.52,S1A_IW_SLC__1SDV_20220604T232749_20220604T232816_043520_05323B_1614.zip,IW,2022-06-04,17RNH,2022-06-04 23:27:49.405000+00:00,2022-06-04
121,"POLYGON ((-81.845566 24.745842, -81.49791 23.118183, -79.050163 23.539671, -79.364983 25.16419, -81.845566 24.745842))",24.147,-80.4417,2022-05-11T23:28:14.381Z,S1A_IW_SLC__1SDV_20220511T232747_20220511T232814_043170_0527DE_DA0B-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220511T232747_20220511T232814_043170_0527DE_DA0B.zip,2022-05-11 23:27:47.420000+00:00,S1A_IW_SLC__1SDV_20220511T232747_20220511T232814_043170_0527DE_DA0B,,Sentinel-1A,3624760500,1dc9e1aea8d828ff1bdeb1874d6a011e,74,SENTINEL_1A_FRAME,43170,VV+VH,2022-05-11T23:27:47.420Z,C-SAR,S1A_IWDV_0073_0080_043170_048,003.52,S1A_IW_SLC__1SDV_20220511T232747_20220511T232814_043170_0527DE_DA0B.zip,IW,2022-05-11,17RNH,2022-05-11 23:27:47.420000+00:00,2022-05-11
123,"POLYGON ((-81.845116 24.745594, -81.49765 23.11879, -79.050125 23.540226, -79.364777 25.163891, -81.845116 24.745594))",24.1471,-80.4415,2022-04-29T23:28:13.723Z,S1A_IW_SLC__1SDV_20220429T232746_20220429T232813_042995_05221D_364E-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220429T232746_20220429T232813_042995_05221D_364E.zip,2022-04-29 23:27:46.776000+00:00,S1A_IW_SLC__1SDV_20220429T232746_20220429T232813_042995_05221D_364E,,Sentinel-1A,3631933305,61d19ec5c18343f29913c295ee324981,74,SENTINEL_1A_FRAME,42995,VV+VH,2022-04-29T23:27:46.776Z,C-SAR,S1A_IWDV_0073_0080_042995_048,003.51,S1A_IW_SLC__1SDV_20220429T232746_20220429T232813_042995_05221D_364E.zip,IW,2022-04-29,17RNH,2022-04-29 23:27:46.776000+00:00,2022-04-29
